qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS,QD
0.04659,0.0001,0.0455,0.0455,0.0007471464292082668,0.0002384259,0.0,0.0,0.0,0.0,1.555892e-08,0.0,0.0001574423,0.0002384259,0.0005896885292082667
0.04707,0.0001,0.046,0.046,0.0007339051567119938,0.0002251904,0.0,0.0,0.0,0.0,1.547678e-08,0.0,0.0001329397,0.0002251904,0.0006009499567119938
0.04756,0.0001,0.0465,0.0465,0.0007237559311817676,0.0002127204,0.0,0.0,0.0,0.0,1.538615e-08,0.0,0.0001115468,0.0002127204,0.0006121937311817676
0.04805,0.0001,0.047,0.047,0.000716441842062371,0.0002009587,0.0,0.0,0.0,0.0,1.528743e-08,0.0,9.300971e-05,0.0002009587,0.000623416852062371
0.04854,0.0001,0.0475,0.0475,0.0007116985631038756,0.0001898449,0.0,0.0,0.0,0.0,1.518096e-08,0.0,7.706697e-05,0.0001898449,0.0006346164031038755
0.04903,0.0001,0.048,0.048,0.0007092612501127184,0.0001793188,0.0,0.0,0.0,0.0,1.506713e-08,0.0,6.345664e-05,0.0001793188,0.0006457895501127184
0.04952,0.0001,0.0485,0.0485,0.0007088708387933798,0.0001693224,0.0,0.0,0.0,0.0,1.494628e-08,0.0,5.192236e-05,0.0001693224,0.0006569335387933798
0.05001,0.0001,0.049,0.049,0.0007102787626760382,0.0001598013,0.0,0.0,0.0,0.0,1.481878e-08,0.0,4.221825e-05,0.0001598013,0.0006680456926760382
0.0505,0.0001,0.0495,0.0495,0.0007132506611258288,0.0001507068,0.0,0.0,0.0,0.0,1.468497e-08,0.0,3.411257e-05,0.0001507068,0.0006791234111258288
0.05099,0.0001,0.05,0.05,0.0007175690174295753,0.0001419961,0.0,0.0,0.0,0.0,1.454521e-08,0.0,2.739031e-05,0.0001419961,0.0006901641674295753
0.05148,0.0001,0.0505,0.0505,0.0007230347469560925,0.000133633,0.0,0.0,0.0,0.0,1.439983e-08,0.0,2.185484e-05,0.000133633,0.0007011655069560925
0.05197,0.0001,0.051,0.051,0.0007294680153863429,0.000125588,0.0,0.0,0.0,0.0,1.424917e-08,0.0,1.732872e-05,0.000125588,0.0007121250453863429
0.05246,0.0001,0.0515,0.0515,0.0007367083470099469,0.0001178383,0.0,0.0,0.0,0.0,1.409356e-08,0.0,1.365379e-05,0.0001178383,0.0007230404670099469
0.05295,0.0001,0.052,0.052,0.0007446142030847152,0.0001103669,0.0,0.0,0.0,0.0,1.393332e-08,0.0,1.069075e-05,0.0001103669,0.0007339095230847151
0.05344,0.0001,0.0525,0.0525,0.0007530620232560292,0.0001031623,0.0,0.0,0.0,0.0,1.376876e-08,0.0,8.318225e-06,0.0001031623,0.0007447300302560292
0.05394,0.0001,0.053,0.053,0.0007619450990330623,9.621765e-05,0.0,0.0,0.0,0.0,1.36002e-08,0.0,6.43163e-06,9.621765e-05,0.0007554998690330623
0.05443,0.0001,0.0535,0.0535,0.0007711721413189701,8.952989e-05,0.0,0.0,0.0,0.0,1.342793e-08,0.0,4.941732e-06,8.952989e-05,0.0007662169823189701
0.05492,0.0001,0.054,0.054,0.0007806657829922998,8.309902e-05,0.0,0.0,0.0,0.0,1.325225e-08,0.0,3.773157e-06,8.309902e-05,0.0007768793739922999
0.05541,0.0001,0.0545,0.0545,0.0007903610285370127,7.692718e-05,0.0,0.0,0.0,0.0,1.307344e-08,0.0,2.862847e-06,7.692718e-05,0.0007874851075370127
0.0559,0.0001,0.055,0.055,0.0008002037307185815,7.101784e-05,0.0,0.0,0.0,0.0,1.289179e-08,0.0,2.158535e-06,7.101784e-05,0.0007980323047185816
0.05639,0.0001,0.0555,0.0555,0.0008101491393037799,6.537515e-05,0.0,0.0,0.0,0.0,1.270756e-08,0.0,1.617288e-06,6.537515e-05,0.0008085191443037799
