Z,A,E0,ThetaDeg,nu,cross,error,dataSet
6,12,0.2801,90,0.0725,6810,250.3006992,1
6,12,0.2801,90,0.0776,7150,270.8302051,1
6,12,0.2801,90,0.0826,7210,288.6063755,1
6,12,0.2801,90,0.0876,6950,277.3463539,1
6,12,0.2801,90,0.0926,6680,265.9867666,1
6,12,0.2801,90,0.0976,6410,263.315856,1
6,12,0.2801,90,0.1026,5950,267.8824369,1
6,12,0.2801,90,0.1076,5370,253.8400284,1
6,12,0.2801,90,0.1126,4620,238.6163448,1
6,12,0.2801,90,0.1176,4410,227.7701473,1
6,12,0.2801,90,0.1226,3810,223.3974933,1
6,12,0.2801,90,0.1276,3350,201.4671189,1
6,12,0.2801,90,0.1326,2920,189.2367829,1
6,12,0.2801,90,0.1376,2500,186.8154169,1
6,12,0.2801,90,0.1426,2350,186.034943,1
6,12,0.2801,90,0.1476,2040,174.8274578,1
6,12,0.2801,90,0.1526,1850,183.7634349,1
6,12,0.2801,90,0.1576,1710,183.2201954,1
6,12,0.2801,90,0.1626,1530,182.5824745,1
6,12,0.2801,90,0.1676,1550,212.275764,1
6,12,0.2801,90,0.1726,1510,222.0631442,1
6,12,0.2801,90,0.1776,1230,231.3118242,1
6,12,0.2801,145,0.0226,8,5.002559345,1
6,12,0.2801,145,0.0276,75,7.158910532,1
6,12,0.2801,145,0.0326,290,16.08228839,1
6,12,0.2801,145,0.0376,250,18.68154169,1
6,12,0.2801,145,0.0426,354,18.41538487,1
6,12,0.2801,145,0.0476,434,19.98355324,1
6,12,0.2801,145,0.0526,552,21.97456712,1
6,12,0.2801,145,0.0576,720,31.48586985,1
6,12,0.2801,145,0.0626,810,34.09457435,1
6,12,0.2801,145,0.0676,973,44.48248644,1
6,12,0.2801,145,0.0726,1042,42.46534587,1
6,12,0.2801,145,0.0776,1190,47.40717245,1
6,12,0.2801,145,0.0826,1322,59.2289929,1
6,12,0.2801,145,0.0876,1518,59.35258714,1
6,12,0.2801,145,0.0926,1584,62.6068878,1
6,12,0.2801,145,0.0976,1672,65.2244862,1
6,12,0.2801,145,0.1026,1811,74.4102708,1
6,12,0.2801,145,0.1076,1860,77.51025739,1
6,12,0.2801,145,0.1126,1892,80.45412109,1
6,12,0.2801,145,0.1276,1891,84.89023737,1
6,12,0.2801,145,0.1326,1753,84.60616762,1
6,12,0.2801,145,0.1376,1702,88.78469237,1
6,12,0.2801,145,0.1426,1550,86.72946443,1
6,12,0.2801,145,0.1476,1448,80.39702482,1
6,12,0.2801,145,0.1526,1303,80.34378383,1
6,12,0.2801,145,0.1576,1156,68.98937889,1
6,12,0.2801,145,0.1626,1048,65.44709008,1
6,12,0.2801,145,0.1676,897,63.58335946,1
6,12,0.2801,145,0.1726,922,63.72623949,1
6,12,0.2801,145,0.1776,863,64.35765378,1
6,12,0.32,36,0.0125,284100,18684.89026,1
6,12,0.32,36,0.0175,154200,12186.67945,1
6,12,0.32,36,0.0225,187100,12541.27043,1
6,12,0.32,36,0.0275,260200,14757.97127,1
6,12,0.32,36,0.0325,227700,13200.41727,1
6,12,0.32,36,0.0375,204300,12147.79799,1
6,12,0.32,36,0.0425,188000,11407.47562,1
6,12,0.32,36,0.0475,175900,10855.83824,1
6,12,0.32,36,0.0525,151700,9887.024628,1
6,12,0.32,36,0.0575,133700,9168.597275,1
6,12,0.32,36,0.0625,107500,8148.74837,1
6,12,0.32,36,0.0675,91440,7496.493143,1
6,12,0.32,36,0.0725,78750,6980.016117,1
6,12,0.32,36,0.0775,61850,6312.390118,1
6,12,0.32,36,0.0825,51520,5900.663027,1
6,12,0.32,36,0.0875,43880,5589.327487,1
6,12,0.32,36,0.0925,32750,4834.57599,1
6,12,0.32,60,0.0028,4690,185.4681644,1
6,12,0.32,60,0.0078,30210,986.6395694,1
6,12,0.32,60,0.0128,23290,633.9318891,1
6,12,0.32,60,0.0178,16330,457.2390622,1
6,12,0.32,60,0.0228,18660,518.5347047,1
6,12,0.32,60,0.0278,17660,497.2426369,1
6,12,0.32,60,0.0328,20770,576.6776916,1
6,12,0.32,60,0.0378,21380,592.4033761,1
