  0.07071  0.00500 -0.00022  0.00000  0.8441933E-08            NaN  0.0000000E+00            NaN  0.0000000E+00            NaN  0.0000000E+00  0.0000000E+00  0.8441933E-08            NaN
  0.07362  0.00500  0.02028  0.02050  0.2815642E-02  0.1168658E-01  0.1157640E-02  0.2467373E-18  0.0000000E+00  0.0000000E+00  0.4520781E-05  0.0000000E+00  0.1653482E-02  0.1168658E-01
  0.07376  0.00500  0.02078  0.02100  0.3289145E-02  0.1298571E-01  0.1307520E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.5524421E-05  0.0000000E+00  0.1976101E-02  0.1298571E-01
  0.07391  0.00500  0.02128  0.02150  0.3673827E-02  0.1421457E-01  0.1442483E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.6604525E-05  0.0000000E+00  0.2224740E-02  0.1421457E-01
  0.07405  0.00500  0.02178  0.02200  0.4074629E-02  0.1524993E-01  0.1559791E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.7754321E-05  0.0000000E+00  0.2507084E-02  0.1524993E-01
  0.07420  0.00500  0.02228  0.02250  0.4439016E-02  0.1602064E-01  0.1657057E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.8967218E-05  0.0000000E+00  0.2772992E-02  0.1602064E-01
  0.07436  0.00500  0.02278  0.02300  0.4736544E-02  0.1648282E-01  0.1732198E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1023683E-04  0.0000000E+00  0.2994109E-02  0.1648282E-01
  0.07451  0.00500  0.02328  0.02350  0.4952514E-02  0.1661193E-01  0.1783434E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1155699E-04  0.0000000E+00  0.3157523E-02  0.1661193E-01
  0.07467  0.00500  0.02378  0.02400  0.5077877E-02  0.1640501E-01  0.1809301E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1292174E-04  0.0000000E+00  0.3255655E-02  0.1640501E-01
  0.07483  0.00500  0.02428  0.02450  0.5109963E-02  0.1588097E-01  0.1808698E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1432534E-04  0.0000000E+00  0.3286940E-02  0.1588097E-01
  0.07500  0.00500  0.02478  0.02500  0.5052657E-02  0.1507848E-01  0.1780947E-02  0.1561314E-18  0.0000000E+00  0.0000000E+00  0.1576229E-04  0.0000000E+00  0.3255947E-02  0.1507848E-01
